x1,y1,z1
-0.17332512,-0.35656407,0.45126563
-0.17332006,-0.35713834,0.45127282
-0.17328425,-0.35773116,0.45132345
-0.17325455,-0.35832065,0.4513654
-0.1732513,-0.3588943,0.45136997
-0.17322771,-0.35948044,0.45140335
-0.17318037,-0.36008158,0.45147023
-0.1731735,-0.3606579,0.45147994
-0.17319964,-0.36121345,0.45144302
-0.17321317,-0.36177677,0.45142388
-0.17320101,-0.36235636,0.45144108
-0.17323153,-0.3629086,0.45139793
-0.17328754,-0.3634439,0.45131877
-0.17332333,-0.3639919,0.45126817
-0.17335969,-0.36453918,0.4512168
-0.17338765,-0.36509168,0.45117727
-0.17342336,-0.3656387,0.4511268
-0.17344409,-0.3661955,0.45109752
-0.1735443,-0.36669803,0.4509559
-0.17368616,-0.367171,0.45075542
-0.17380121,-0.3676611,0.45059282
-0.17385475,-0.36819276,0.45051715
-0.17396277,-0.36868578,0.45036444
-0.17405431,-0.36918935,0.45023507
-0.1740976,-0.36972633,0.4501739
-0.17413415,-0.3702676,0.45012227
-0.17416011,-0.37081617,0.45008555
-0.17420378,-0.37135163,0.45002383
-0.17425522,-0.37188107,0.44995114
-0.17439988,-0.3723414,0.44974667
-0.17454177,-0.37280238,0.4495462
-0.17464112,-0.37329364,0.44940576
-0.17470585,-0.37380984,0.44931427
-0.17483886,-0.37427393,0.4491263
-0.17492075,-0.37477544,0.44901052
-0.17498375,-0.37529063,0.44892153
-0.17506312,-0.37579262,0.4488093
-0.17513345,-0.37630078,0.44870993
-0.17517239,-0.37683278,0.4486549
-0.17520389,-0.37737018,0.4486104
-0.1753097,-0.3778486,0.4484608
-0.1754097,-0.3783306,0.4483195
-0.17547993,-0.37883538,0.44822022
-0.1755208,-0.37936315,0.44816253
-0.17562385,-0.37984014,0.44801685
-0.17568628,-0.38034916,0.4479286
-0.17573059,-0.3808724,0.44786596
-0.17577788,-0.3813928,0.44779915
-0.17583399,-0.3819054,0.44771984
-0.17586075,-0.38244194,0.44768202
-0.17590213,-0.3829659,0.44762355
-0.17600161,-0.38344043,0.4474829
-0.17609136,-0.38392225,0.4473561
-0.17613587,-0.3844418,0.4472932
-0.17616585,-0.38497338,0.4472508
-0.17625272,-0.38545552,0.44712803
-0.17632504,-0.38594946,0.44702584
-0.1763694,-0.3864671,0.4469632
-0.17640185,-0.38699475,0.44691727
-0.17646888,-0.38749158,0.44682258
-0.17652157,-0.3880004,0.4467481
-0.17662826,-0.38846052,0.44659728
-0.17676769,-0.38889012,0.44640025
-0.17690149,-0.38932344,0.44621113
-0.17693712,-0.3898446,0.4461608
-0.17696783,-0.39036992,0.44611737
-0.17702019,-0.390875,0.4460434
-0.177098,-0.3913561,0.44593337
-0.17714944,-0.39186096,0.4458607
-0.17718747,-0.39237776,0.44580698
-0.17725258,-0.3928688,0.44571495
-0.17729999,-0.39337587,0.44564793
-0.17742866,-0.39380544,0.44546604
-0.17760587,-0.39418748,0.44521558
-0.17775196,-0.39459756,0.44500917
-0.17784628,-0.395056,0.44487584
-0.177973,-0.3954822,0.44469675
-0.1780712,-0.39593488,0.444558
-0.17816485,-0.39639106,0.4444256
-0.17822818,-0.39687607,0.4443361
-0.17829394,-0.3973581,0.4442432
-0.17837855,-0.39782074,0.4441236
-0.17846768,-0.398278,0.44399762
-0.1786417,-0.39864925,0.44375166
-0.178817,-0.3990175,0.4435039
-0.17894953,-0.39942735,0.4433166
-0.17902493,-0.39989403,0.44321007
-0.17915118,-0.40030792,0.4430316
-0.17922057,-0.400779,0.4429336
-0.1792523,-0.40128827,0.44288874
-0.1792996,-0.4017811,0.44282186
-0.17938557,-0.40223306,0.44270033
-0.179449,-0.40270787,0.4426107
-0.17947765,-0.40321866,0.4425702
-0.17959015,-0.40364048,0.44241124
-0.17971306,-0.4040501,0.44223753
-0.17978445,-0.40451354,0.44213665
-0.17982326,-0.40501115,0.44208175
-0.17991856,-0.40544757,0.4419471
-0.17994742,-0.4059549,0.44190627
-0.17993738,-0.4065042,0.44192046
-0.17992243,-0.4070591,0.44194165
-0.17994858,-0.4075689,0.44190466
-0.17993124,-0.40812647,0.44192916
-0.17990717,-0.4086916,0.44196314
-0.17995895,-0.40917265,0.44188994
-0.18004243,-0.40961784,0.441772
-0.18008456,-0.41010854,0.44171244
-0.18009533,-0.41063416,0.44169724
-0.18014991,-0.41111007,0.4416201
-0.18021455,-0.411574,0.44152874
-0.1802284,-0.41209534,0.4415092
-0.18022461,-0.4126367,0.44151452
-0.18025084,-0.41314355,0.44147745
-0.1802174,-0.41371915,0.4415247
-0.18021555,-0.41425842,0.44152734
-0.1802574,-0.4147467,0.4414682
-0.1802957,-0.41523874,0.44141403
-0.18029715,-0.4157737,0.44141197
-0.18038665,-0.41620466,0.44128555
-0.1805491,-0.41654825,0.44105595
-0.18070395,-0.41689923,0.4408371
-0.1807718,-0.41735274,0.44074118
-0.18089366,-0.41774073,0.44056898
-0.18107088,-0.4180607,0.44031847
-0.18114996,-0.4184978,0.44020674
-0.18130474,-0.41884205,0.439988
-0.18152416,-0.4191058,0.43967783
-0.18184684,-0.41924086,0.43922183
-0.17962828,-0.42250073,0.44235733
-0.20062047,-0.39709693,0.4126888
-0.16211262,-0.19408675,0.46800283
-0.15829876,-0.1918868,0.4734199
-0.15771493,-0.19210555,0.47424915
-0.15780388,-0.19282258,0.4741228
-0.15805294,-0.19365516,0.47376907
-0.15824905,-0.19444706,0.47349048
-0.15853691,-0.19530275,0.47308165
-0.15879141,-0.19613183,0.47272018
-0.15904501,-0.19695775,0.47235996
-0.1592728,-0.197763,0.47203642
-0.16012703,-0.19900271,0.4708231
-0.16148585,-0.20058316,0.46889308
-0.16518307,-0.20375699,0.46364173
-0.17078318,-0.2081921,0.45568758
-0.17463744,-0.21138906,0.4502131
-0.17622238,-0.21302208,0.44796196
-0.17721222,-0.21424225,0.44655597
-0.17746015,-0.21496117,0.44620386
-0.17744023,-0.21550162,0.44623214
-0.17767641,-0.21620929,0.4458967
-0.17796881,-0.21695098,0.44548136
-0.17826474,-0.21769205,0.44506106
-0.17842087,-0.21834107,0.4448393
-0.17858765,-0.21899524,0.4446024
-0.17870466,-0.21961656,0.44443622
-0.17876852,-0.22020362,0.44434547
-0.1787687,-0.2207507,0.44434524
-0.17873295,-0.22127582,0.44439602
-0.1788116,-0.22187075,0.44428432
-0.17888702,-0.22246298,0.44417718
-0.17894535,-0.22304425,0.44409433
-0.17897671,-0.22360893,0.4440498
-0.1790242,-0.22418278,0.44398233
-0.17906637,-0.22475305,0.44392243
-0.17904495,-0.22528619,0.4439529
-0.17898838,-0.22579941,0.44403324
-0.17890777,-0.22629957,0.44414774
-0.1788412,-0.22680841,0.44424227
-0.17877252,-0.22731678,0.44433978
-0.17877337,-0.22786422,0.44433862
-0.178743,-0.22839454,0.44438174
-0.1786398,-0.22888567,0.44452837
-0.17852043,-0.22936913,0.4446979
-0.17845516,-0.22988258,0.44479057
-0.17853491,-0.23047322,0.44467732
-0.17856728,-0.2310383,0.44463137
-0.1785945,-0.23160037,0.44459268
-0.17868072,-0.23219247,0.44447023
-0.17876512,-0.23278274,0.44435033
-0.17870297,-0.23329851,0.4444386
-0.1786998,-0.23384424,0.44444314
-0.17861694,-0.23435076,0.44456083
-0.1784605,-0.23482221,0.444783
-0.1782258,-0.23525742,0.44511637
-0.17806096,-0.23572835,0.4453505
-0.17787011,-0.23618864,0.44562158
-0.17766143,-0.23664248,0.44591796
-0.17745537,-0.2370996,0.44621065
-0.17728181,-0.23757368,0.44645715
-0.17711914,-0.23805442,0.44668823
-0.17704204,-0.23857512,0.4467977
-0.17700355,-0.23911366,0.4468524
-0.17695066,-0.2396463,0.44692755
-0.17684937,-0.24015848,0.4470714
-0.17676382,-0.24067843,0.4471929
-0.17672606,-0.24121946,0.44724655
-0.17664434,-0.24174248,0.4473626
-0.17653868,-0.2422564,0.44751266
-0.17643839,-0.24277362,0.4476551
-0.17634338,-0.24329391,0.44779012
-0.17624143,-0.24381243,0.4479349
-0.17625153,-0.24437597,0.44792053
-0.17632169,-0.24496275,0.44782087
-0.17634794,-0.245532,0.4477836
-0.17631973,-0.24608038,0.4478237
-0.17630583,-0.24663441,0.4478434
-0.17635159,-0.24721053,0.4477784
-0.17634037,-0.2477655,0.44779432
-0.17631137,-0.24831422,0.44783553
-0.17628188,-0.24886304,0.44787744
-0.17626633,-0.24941699,0.44789952
-0.17624246,-0.24996829,0.44793344
-0.17630327,-0.25054845,0.44784704
-0.17638491,-0.25113493,0.4477311
-0.17643169,-0.25170916,0.44766465
-0.17642774,-0.25226653,0.44767025
-0.17644429,-0.25283048,0.44764674
-0.17649543,-0.25340506,0.4475741
-0.17647691,-0.2539577,0.4476004
-0.17643821,-0.25450438,0.44765535
-0.17638196,-0.2550462,0.4477353
-0.17632823,-0.2555893,0.4478116
-0.1762736,-0.25613272,0.4478892
-0.1762827,-0.25669473,0.44787627
-0.17628793,-0.25725555,0.44786882
-0.17624898,-0.25780427,0.44792414
-0.17617099,-0.2583429,0.4480349
-0.17613913,-0.25889444,0.4480802
-0.1761389,-0.2594545,0.44808054
-0.17609145,-0.26000258,0.44814792
-0.17603025,-0.2605477,0.44823486
-0.17594168,-0.2610868,0.44836065
-0.17584993,-0.26162598,0.44849095
-0.17577748,-0.26217058,0.44859388
-0.1757601,-0.2627285,0.44861853
-0.17575152,-0.26328862,0.4486307
-0.17570932,-0.26384142,0.44869068
-0.17563811,-0.26438844,0.4487918
-0.17561713,-0.26494667,0.4488216
-0.17562656,-0.2655113,0.4488082
-0.17559832,-0.26606834,0.4488483
-0.17555763,-0.26662326,0.44890612
-0.17550519,-0.26717636,0.4489806
-0.17546278,-0.26773182,0.44904086
-0.1754321,-0.26828983,0.4490844
-0.17544077,-0.26885495,0.4490721
-0.17546993,-0.26942345,0.44903067
-0.17547254,-0.26998731,0.44902694
-0.17546876,-0.27055013,0.44903237
-0.17550883,-0.27111974,0.44897544
-0.17553796,-0.27168733,0.44893405
-0.17553794,-0.2722504,0.4489341
-0.17553492,-0.2728131,0.44893837
-0.17553788,-0.2733766,0.44893417
-0.17554346,-0.2739404,0.44892627
-0.17556423,-0.2745061,0.4488968
-0.17560941,-0.27507442,0.44883257
-0.17563152,-0.27563968,0.44880116
-0.17559806,-0.27619866,0.4488487
-0.1755652,-0.27675804,0.44889536
-0.1755766,-0.27732214,0.4488792
-0.17557912,-0.2778853,0.4488756
-0.17556395,-0.27844682,0.44889715
-0.17553735,-0.27900755,0.4489349
-0.1755283,-0.27956995,0.44894776
-0.17551449,-0.28013209,0.44896737
-0.17550983,-0.28069496,0.448974
-0.17549652,-0.28125736,0.44899294
-0.17546356,-0.28181872,0.44903976
-0.17538263,-0.2823778,0.44915468
-0.17534168,-0.28293967,0.44921282
-0.17535989,-0.28350455,0.44918695
-0.17537609,-0.28406918,0.44916394
-0.17539541,-0.28463373,0.4491365
-0.17539826,-0.28519762,0.4491325
-0.17542323,-0.285762,0.449097
-0.17544508,-0.2863261,0.44906595
-0.17548102,-0.28689018,0.44901493
-0.17549768,-0.2874537,0.44899133
-0.17550108,-0.28801703,0.44898644
-0.17545256,-0.28858036,0.44905537
-0.17544213,-0.28914395,0.4490702
-0.17547077,-0.2897072,0.44902948
-0.17552187,-0.29026982,0.44895694
-0.17555976,-0.29083222,0.4489031
-0.17559558,-0.2913943,0.4488522
-0.17564428,-0.29195562,0.44878307
-0.17565423,-0.29251784,0.4487689
-0.17561828,-0.2930818,0.44881997
-0.17555162,-0.29364756,0.44891465
-0.17549793,-0.2942133,0.4489909
-0.1753996,-0.29478207,0.4491306
-0.1753146,-0.295351,0.44925132
-0.17528975,-0.29591683,0.4492866
-0.17532709,-0.29647854,0.4492336
-0.17540027,-0.29703715,0.4491296
-0.1754567,-0.2975964,0.44904947
-0.1754852,-0.29815748,0.44900903
-0.17546624,-0.29872254,0.4490359
-0.17539535,-0.29929277,0.4491366
-0.1752907,-0.2998671,0.44928524
-0.17515047,-0.3004462,0.44948447
-0.17500621,-0.30102718,0.4496893
-0.17484652,-0.30161133,0.44991615
-0.17473836,-0.30219093,0.4500698
-0.17464186,-0.3027701,0.45020688
-0.17456734,-0.30334738,0.45031264
-0.17448579,-0.30392635,0.45042852
-0.17439964,-0.30450678,0.45055088
-0.17433515,-0.30508494,0.45064247
-0.17432486,-0.3056556,0.4506571
-0.17432429,-0.30622482,0.4506579
-0.17427257,-0.30680224,0.4507314
-0.17421857,-0.3073806,0.45080808
-0.17420946,-0.3079518,0.450821
-0.17421693,-0.30852023,0.4508104
-0.1742368,-0.30908632,0.4507822
-0.17424807,-0.30965382,0.45076615
-0.1742707,-0.31021905,0.45073405
-0.17430963,-0.31078088,0.4506787
-0.17437242,-0.3113375,0.45058957
-0.17443947,-0.3118927,0.4504943
-0.17450064,-0.31244838,0.45040745
-0.17450103,-0.31301656,0.45040685
-0.17448726,-0.31358787,0.4504264
-0.17449252,-0.314155,0.45041898
-0.17452137,-0.3147167,0.45037797
-0.1745711,-0.3152732,0.45030734
-0.17458272,-0.3158383,0.4502909
-0.17460698,-0.31640023,0.45025638
-0.17463991,-0.31695974,0.45020965
-0.17467692,-0.31751788,0.45015708
-0.1746953,-0.31808048,0.45013097
-0.17467718,-0.3186526,0.4501567
-0.17459488,-0.31924218,0.45027357
-0.17452337,-0.31982964,0.4503751
-0.17449312,-0.3204063,0.4504181
-0.17448069,-0.3209781,0.45043573
-0.17447375,-0.32154852,0.45044562
-0.17443058,-0.32212964,0.45050696
-0.1743932,-0.32270944,0.45056006
-0.17437965,-0.3232824,0.45057926
-0.17440175,-0.3238444,0.45054787
-0.17442942,-0.32440448,0.4505086
-0.17444274,-0.32496884,0.45048967
-0.17440315,-0.32555026,0.4505459
-0.17436376,-0.326132,0.45060185
-0.17436111,-0.32670182,0.4506056
-0.17439336,-0.32725984,0.45055982
-0.17442976,-0.3278161,0.45050812
-0.17446125,-0.32837373,0.45046338
-0.1744892,-0.32893226,0.45042366
-0.17452282,-0.32948852,0.45037594
-0.17455909,-0.33004344,0.4503244
-0.17459323,-0.3305988,0.45027593
-0.17458923,-0.3311681,0.45028156
-0.17456704,-0.33174434,0.4503131
-0.17453957,-0.33232284,0.45035213
-0.17453885,-0.3328912,0.45035315
-0.17455667,-0.33345225,0.45032787
-0.17455964,-0.33401906,0.45032364
-0.17456847,-0.33458346,0.4503111
-0.17458872,-0.3351431,0.45028234
-0.17462349,-0.3356965,0.4502329
-0.17464973,-0.3362532,0.45019564
-0.17464809,-0.3368214,0.45019802
-0.1745851,-0.337416,0.45028743
-0.174518,-0.33801296,0.45038274
-0.17444828,-0.33861178,0.45048177
-0.17441294,-0.33919606,0.450532
-0.17439787,-0.3397715,0.45055342
-0.1743466,-0.3403636,0.45062622
-0.1743072,-0.34095076,0.4506822
-0.17428304,-0.3415312,0.4507165
-0.17428355,-0.3421003,0.45071578
-0.17429695,-0.34266332,0.45069677
-0.17430785,-0.34322736,0.45068127
-0.17425755,-0.34382093,0.45075274
-0.17419986,-0.34441867,0.4508347
-0.17413898,-0.3450185,0.45092115
-0.17410329,-0.34560642,0.45097184
-0.17409617,-0.34618026,0.45098194
-0.17405692,-0.34677052,0.4510377
-0.17403895,-0.34735024,0.45106316
-0.1740497,-0.34791523,0.45104793
-0.17408083,-0.3484694,0.45100373
-0.1741081,-0.34902534,0.45096496
-0.17411767,-0.34959048,0.4509514
-0.174058,-0.35019282,0.45103613
-0.17400394,-0.35079274,0.4511129
-0.17394811,-0.35139415,0.45119226
-0.17390966,-0.35198647,0.45124683
-0.17389342,-0.35256675,0.4512699
-0.1738562,-0.35315904,0.45132276
-0.17383379,-0.35374326,0.45135456
-0.17384069,-0.3543109,0.45134482
-0.17385966,-0.35487148,0.45131788
-0.17386335,-0.35544083,0.45131266
-0.17383134,-0.3560311,0.45135808
-0.17376119,-0.35664436,0.45145774
-0.17370999,-0.357247,0.45153046
-0.17369263,-0.3578297,0.4515551
-0.17368889,-0.35840428,0.4515604
-0.17369162,-0.3589749,0.45155653
-0.17366876,-0.35956132,0.45158902
-0.17364545,-0.36014834,0.45162213
-0.17363492,-0.36072746,0.45163706
-0.17366014,-0.36128408,0.45160124
-0.1736968,-0.36183313,0.45154917
-0.17372955,-0.36238432,0.45150265
-0.17371996,-0.36296266,0.4515163
-0.1737059,-0.363544,0.45153624
-0.17372927,-0.36410084,0.45150307
-0.17379206,-0.36463124,0.4514139
-0.17384543,-0.36516738,0.45133805
-0.17391641,-0.36569107,0.4512372
-0.17397253,-0.36622417,0.45115754
-0.17406105,-0.36673456,0.4510318
-0.17417647,-0.3672255,0.45086786
-0.17427668,-0.3677259,0.45072553
-0.17432979,-0.36825818,0.4506501
-0.17437534,-0.36879522,0.45058537
-0.17438643,-0.3693563,0.45056966
-0.17441818,-0.36990246,0.45052457
-0.17448197,-0.37042528,0.45043397
-0.17453036,-0.37095866,0.45036525
-0.17460717,-0.3714708,0.4502561
-0.17470501,-0.37196678,0.45011717
-0.17484759,-0.37242875,0.44991466
-0.1749815,-0.37289572,0.44972444
