x1,y1,z1
-0.033220064,-0.23810159,0.72043175
-0.033704963,-0.23964958,0.7197431
-0.03414855,-0.24118164,0.71911293
-0.034619816,-0.2427166,0.71844363
-0.035150137,-0.2442621,0.71769035
-0.03564488,-0.2457933,0.7169876
-0.036091264,-0.24730754,0.7163536
-0.03656958,-0.2488251,0.7156743
-0.037056766,-0.25034004,0.7149823
-0.037501995,-0.2518403,0.71434987
-0.037920382,-0.25333,0.7137556
-0.038359087,-0.25482005,0.71313244
-0.038723636,-0.2562895,0.7126147
-0.03904435,-0.257746,0.71215916
-0.039407827,-0.2592082,0.7116429
-0.03975716,-0.2606639,0.7111468
-0.040082213,-0.2621113,0.710685
-0.040396716,-0.2635534,0.71023834
-0.04074974,-0.26499966,0.70973694
-0.041069224,-0.26643622,0.7092831
-0.041405354,-0.26787254,0.7088057
-0.04174726,-0.26930657,0.7083201
-0.04208089,-0.27073577,0.70784616
-0.042378865,-0.2721558,0.707423
-0.0426828,-0.27357382,0.7069913
-0.0430311,-0.2749956,0.70649654
-0.043353885,-0.27641013,0.70603806
-0.043681595,-0.27782214,0.70557266
-0.044022214,-0.2792327,0.70508885
-0.04433211,-0.28063574,0.7046486
-0.044616666,-0.28203243,0.7042445
-0.044941053,-0.2834312,0.7037838
-0.045254383,-0.28482544,0.7033387
-0.045543455,-0.2862138,0.7029282
-0.04578853,-0.28759444,0.70258
-0.04600722,-0.28896993,0.7022694
-0.046223093,-0.29034296,0.70196277
-0.046427265,-0.29171273,0.7016728
-0.04664318,-0.29308152,0.7013661
-0.046810314,-0.29444405,0.7011287
-0.046982236,-0.2958053,0.7008846
-0.04716451,-0.29716557,0.7006256
-0.04741004,-0.29852843,0.700277
-0.047646582,-0.29988825,0.699941
-0.047918715,-0.30124784,0.6995544
-0.04818864,-0.30260456,0.699171
-0.048438113,-0.3039576,0.69881666
-0.048695497,-0.30530852,0.69845104
-0.048983514,-0.30665803,0.69804204
-0.049279187,-0.30800498,0.697622
-0.04955429,-0.30934834,0.69723135
-0.049870685,-0.31068996,0.6967819
-0.050171223,-0.31202814,0.6963551
-0.050438724,-0.31336284,0.6959751
-0.050660636,-0.31469446,0.69565994
-0.050904073,-0.31602398,0.69531417
-0.051060487,-0.3173511,0.6950919
-0.051247135,-0.3186765,0.6948269
-0.051521476,-0.3199991,0.6944372
-0.051858347,-0.321318,0.69395876
-0.052183516,-0.32263374,0.6934968
-0.05250589,-0.32394636,0.69303894
-0.052852586,-0.32525498,0.69254655
-0.053106904,-0.32656345,0.69218534
-0.053328544,-0.32787073,0.69187045
-0.05358702,-0.32917413,0.6915034
-0.05398261,-0.33046797,0.6909415
-0.05462066,-0.33174443,0.69003516
-0.055337477,-0.3330097,0.68901706
-0.056126,-0.33426318,0.6878971
-0.056992564,-0.33550325,0.6866663
-0.058068633,-0.3367189,0.68513787
-0.059483215,-0.33789653,0.6831287
-0.061261293,-0.33902898,0.6806032
-0.06373815,-0.34008047,0.67708516
-0.0670656,-0.34102607,0.67235893
-0.07105322,-0.34187216,0.66669506
-0.074643485,-0.34272042,0.66159564
-0.077849306,-0.3435753,0.65704226
-0.08092814,-0.3444129,0.6526692
-0.08349347,-0.34528163,0.6490255
-0.0857122,-0.34616825,0.64587414
-0.088006474,-0.34702286,0.64261544
-0.090101555,-0.34788156,0.6396397
-0.09212965,-0.3487288,0.63675904
-0.09432633,-0.34953132,0.6336389
-0.0966098,-0.3502989,0.6303956
-0.09866474,-0.3510792,0.6274769
-0.10067158,-0.3518467,0.6246264
-0.10280348,-0.3525735,0.62159836
-0.10475373,-0.35331002,0.6188283
-0.10663673,-0.35403886,0.6161538
-0.10862132,-0.35473064,0.61333495
-0.110465854,-0.35542855,0.61071503
-0.11205984,-0.35615572,0.608451
-0.11366363,-0.3568651,0.60617304
-0.11539039,-0.35753384,0.6037204
-0.11692449,-0.35822493,0.60154146
-0.11840533,-0.35891193,0.59943813
-0.11994016,-0.3595725,0.59725815
-0.12132907,-0.3602499,0.5952854
-0.12260851,-0.3609381,0.5934681
-0.12392615,-0.36160478,0.5915966
-0.12519342,-0.36227012,0.5897966
-0.12624583,-0.3629744,0.58830184
-0.12726447,-0.36367646,0.586855
-0.1283365,-0.36435506,0.58533233
-0.12934852,-0.36503825,0.5838949
-0.13031371,-0.36572352,0.582524
-0.1313453,-0.3663816,0.58105874
-0.13222966,-0.36706907,0.57980263
-0.13299288,-0.3677811,0.5787186
-0.13373777,-0.36849064,0.57766056
-0.13448195,-0.36919293,0.5766036
-0.13511114,-0.36992115,0.57570994
-0.13569887,-0.3706553,0.5748751
-0.1363492,-0.37136483,0.5739514
-0.13693058,-0.3720889,0.57312566
-0.13750124,-0.3728105,0.5723151
-0.13811356,-0.3735133,0.5714454
-0.13877535,-0.37419415,0.57050544
-0.13938734,-0.3748846,0.56963617
-0.14004995,-0.37555227,0.56869507
-0.1407571,-0.3761984,0.5676906
-0.14136799,-0.3768702,0.56682295
-0.14187317,-0.37757233,0.5661054
-0.14227316,-0.3783062,0.5655373
-0.14262228,-0.37905416,0.5650414
-0.1430181,-0.3797818,0.5644792
-0.14365207,-0.38041872,0.5635787
-0.14450067,-0.38096988,0.5623734
-0.14532208,-0.38152283,0.56120676
-0.14616923,-0.3820578,0.56000346
-0.14715067,-0.38253272,0.5586095
-0.1479899,-0.38305318,0.55741745
-0.14867839,-0.3836248,0.5564395
-0.14944424,-0.38415864,0.55535173
-0.15029164,-0.38465184,0.55414814
-0.15118816,-0.3851165,0.55287474
-0.15217333,-0.38553545,0.5514755
-0.15332167,-0.38587615,0.5498444
-0.154397,-0.3862364,0.5483171
-0.15537749,-0.3866266,0.5469244
-0.1563997,-0.38698897,0.5454725
-0.1573783,-0.38736027,0.5440825
-0.15831815,-0.38773906,0.5427476
-0.1593007,-0.38808927,0.54135203
-0.16031198,-0.38841662,0.5399157
-0.16124724,-0.38876882,0.5385873
-0.16221875,-0.3890949,0.53720737
-0.16331124,-0.38935447,0.5356556
-0.16433378,-0.3896363,0.5342033
-0.16536559,-0.38990358,0.53273773
-0.1665405,-0.39009118,0.531069
-0.16772175,-0.39026403,0.5293911
-0.16887946,-0.3904367,0.5277468
-0.17012177,-0.3905556,0.5259822
-0.17141566,-0.39063612,0.52414453
-0.17246832,-0.39082652,0.52264935
-0.17345078,-0.3910426,0.5212539
-0.17447141,-0.39122903,0.51980424
-0.17545767,-0.3914233,0.51840335
-0.1763918,-0.39163533,0.5170766
-0.17740119,-0.39179787,0.51564294
-0.17834108,-0.39198777,0.5143079
-0.17921346,-0.39220503,0.5130688
-0.18017064,-0.39236706,0.5117093
-0.18124954,-0.39245212,0.51017684
-0.18225612,-0.3925668,0.50874716
-0.18322496,-0.39269277,0.50737107
-0.18430673,-0.3927448,0.5058346
-0.18532787,-0.39282086,0.50438416
-0.18631834,-0.3929045,0.5029773
-0.18739817,-0.3929261,0.50144356
-0.18857941,-0.3928772,0.4997658
-0.18956546,-0.3929324,0.49836525
-0.1905494,-0.39297906,0.49696767
-0.19164497,-0.3929485,0.4954116
-0.19266655,-0.39295208,0.4939606
-0.19361869,-0.3929881,0.49260825
-0.1946403,-0.39297163,0.49115717
-0.19571836,-0.39290977,0.48962593
-0.19671625,-0.39288753,0.48820856
-0.1977844,-0.39281088,0.48669145
-0.19893074,-0.39267355,0.4850632
-0.19993238,-0.392618,0.48364052
-0.20083453,-0.39261702,0.48235917
-0.20182928,-0.3925465,0.4809462
-0.20281206,-0.3924739,0.47955033
-0.20375995,-0.39241472,0.47820398
-0.20474832,-0.392319,0.47680017
-0.20581849,-0.3921583,0.47528017
-0.2068038,-0.39204454,0.47388065
-0.20782629,-0.39189556,0.47242835
-0.20895752,-0.39166147,0.4708216
-0.20999208,-0.39148316,0.46935216
-0.21092191,-0.3913677,0.46803147
-0.21185263,-0.39124236,0.4667095
-0.21275681,-0.39112654,0.46542522
-0.21360214,-0.3910437,0.46422458
-0.21449983,-0.39091483,0.4629495
-0.21545126,-0.3907381,0.4615982
-0.21637115,-0.3905748,0.46029156
-0.2173507,-0.39035866,0.45890024
-0.21851127,-0.38999903,0.45725182
